Request ID,Test suite name,Test case name,Endpoint,Method,Status Code,Start time,Duration till headers received[ms],Duration till body received[ms],Request Body Length,Response Body Length,Test Result
164,Put Client Audit,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:41:36,44,47,83,586,PASS
165,Put Client Audit,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:41:36,947,951,697,1610,PASS
166,Put Client Audit,PUT ClientAudit - with valid layout id parameter,/g/layout/list,GET,200,2023-03-16 19:41:37,55,58,0,161,PASS
167,Put Client Audit,PUT ClientAudit - with valid layout id parameter,/g/api/v2/ClientAudit,PUT,200,2023-03-16 19:41:37,42,45,91,67,PASS
168,Get Brand,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:41:37,54,57,83,589,PASS
169,Get Brand,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:41:38,110,120,697,1609,PASS
170,Get Brand,Get brand information - with valid subdomain parameter,/g/brand,GET,200,2023-03-16 19:41:38,83,85,0,232,PASS
171,Get Brand,Try to get brand information - without subdomain parameter,/g/brand,GET,400,2023-03-16 19:41:38,149,152,0,43,PASS
172,Get Brand,Try to get brand information - with an unexpected argument,/g/brand,GET,400,2023-03-16 19:41:38,35,38,0,47,PASS
173,Get List Of Devices,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:41:38,59,62,83,587,PASS
174,Get List Of Devices,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:41:38,216,219,697,1609,PASS
175,Get List Of Devices,Get List of Bridges - using /g/list/devices,/g/list/devices,GET,200,2023-03-16 19:41:38,95,98,0,310,PASS
176,Get List Of Devices,Get List of Bridges - using g/device/list,/g/device/list,GET,200,2023-03-16 19:41:39,109,112,0,310,PASS
177,Get List Of Devices,Get List of Bridges - using g/web/list/devices,/g/web/list/devices,GET,200,2023-03-16 19:41:39,350,358,0,310,PASS
178,Get List Of Devices,Get List of Cameras - using /g/list/devices,/g/list/devices,GET,200,2023-03-16 19:41:39,4354,4358,0,968,PASS
179,Get List Of Devices,Get List of Cameras - using g/device/list,/g/device/list,GET,200,2023-03-16 19:41:43,4305,4309,0,968,PASS
180,Get List Of Devices,Get List of Cameras - using g/web/list/devices,/g/web/list/devices,GET,200,2023-03-16 19:41:48,4335,4339,0,968,PASS
181,Get List Of Devices,Suite Teardown,/g/aaa/logout,POST,204,2023-03-16 19:41:52,71,74,2,0,PASS
182,Add Bridges,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:41:52,47,52,83,587,PASS
183,Add Bridges,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:41:52,119,254,697,1609,PASS
184,Add Bridges,Add a Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:41:53,104,107,0,310,PASS
185,Add Bridges,Add a Bridge Correctly,/g/device,PUT,200,2023-03-16 19:41:53,2675,2678,67,24,PASS
186,Add Bridges,Add a Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:41:56,163,167,0,385,PASS
187,Add Bridges,Add a Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:41:56,129,132,0,385,PASS
188,Add Bridges,Add a Bridge Correctly,/g/device,DELETE,200,2023-03-16 19:41:56,605,609,0,5,PASS
189,Add Bridges,Add a Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:41:56,106,110,0,309,PASS
190,Add Bridges,Try to add an already added bridge,/g/list/devices,GET,200,2023-03-16 19:41:57,111,114,0,310,PASS
191,Add Bridges,Try to add an already added bridge,/g/device,PUT,200,2023-03-16 19:41:57,3713,3717,67,24,PASS
192,Add Bridges,Try to add an already added bridge,/g/device,PUT,409,2023-03-16 19:42:00,356,359,67,18,PASS
193,Add Bridges,Try to add an already added bridge,/g/list/devices,GET,200,2023-03-16 19:42:01,219,223,0,385,PASS
194,Add Bridges,Try to add an already added bridge,/g/device,DELETE,200,2023-03-16 19:42:01,665,668,0,5,PASS
195,Add Bridges,Try to add an already added bridge,/g/list/devices,GET,200,2023-03-16 19:42:02,968,972,0,309,PASS
196,Add Bridges,Try to Add a Bridge with invalid GUID,/g/device,PUT,404,2023-03-16 19:42:03,230,237,68,9,PASS
197,Add Bridges,Try to Add a Bridge with invalid GUID,/g/list/devices,GET,200,2023-03-16 19:42:03,92,96,0,310,PASS
198,Add Cameras,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:42:03,0,55,83,588,PASS
199,Add Cameras,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:42:03,1816,1820,697,1609,PASS
200,Add Cameras,Add A Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:42:05,4349,4353,0,968,PASS
201,Add Cameras,Add A Camera Correctly,/g/device,PUT,200,2023-03-16 19:42:10,1136,1139,118,24,PASS
202,Add Cameras,Add A Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:42:11,136,139,0,408,PASS
203,Add Cameras,Add A Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:42:11,2361,2367,0,978,PASS
204,Add Cameras,Add A Camera Correctly,/g/device,DELETE,200,2023-03-16 19:42:13,3431,3436,0,5,PASS
205,Add Cameras,Add A Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:42:17,414,425,0,786,PASS
206,Add Cameras,Try to add an already added camera,/g/list/devices,GET,200,2023-03-16 19:42:17,6946,6953,0,971,PASS
207,Add Cameras,Try to add an already added camera,/g/device,PUT,200,2023-03-16 19:42:24,2423,2434,118,24,PASS
208,Add Cameras,Try to add an already added camera,/g/device,PUT,409,2023-03-16 19:42:27,680,718,116,152,PASS
209,Add Cameras,Try to add an already added camera,/g/list/devices,GET,200,2023-03-16 19:42:28,4780,4808,0,963,PASS
210,Add Cameras,Try to add an already added camera,/g/device,DELETE,200,2023-03-16 19:42:33,2041,2046,0,5,PASS
211,Add Cameras,Try to add an already added camera,/g/list/devices,GET,200,2023-03-16 19:42:35,4804,4810,0,777,PASS
212,Add Cameras,Try to add a Camera - with an invalid GUID,/g/device,PUT,404,2023-03-16 19:42:40,229,233,114,115,PASS
213,Get Cameras Rtsp Urls,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:42:40,85,88,83,586,PASS
214,Get Cameras Rtsp Urls,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:42:40,390,394,697,1609,PASS
215,Get Cameras Rtsp Urls,Get Camera's RTSP URLs,/g/device/rtsp,GET,200,2023-03-16 19:42:40,2584,2587,0,171,PASS
216,Get Cameras Rtsp Urls,Try to Get Camera's RTSP URLs with an unexpected argument,/g/device/rtsp,GET,400,2023-03-16 19:42:44,50,53,0,38,PASS
217,Get Cameras Rtsp Urls,Try to Get Camera's RTSP URLs without id parameter,/g/device/rtsp,GET,400,2023-03-16 19:42:44,44,47,0,36,PASS
218,Get Cameras Rtsp Urls,Try to Get Camera's RTSP URLs with id as account_id,/g/list/devices,GET,200,2023-03-16 19:42:44,4423,4427,0,962,PASS
219,Get Cameras Rtsp Urls,Try to Get Camera's RTSP URLs with id as account_id,/g/device/rtsp,GET,404,2023-03-16 19:42:48,66,69,0,9,PASS
220,Get Cameras Rtsp Urls,Suite Teardown,/g/aaa/logout,POST,204,2023-03-16 19:42:48,93,281,2,0,PASS
221,Delete Bridges,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:42:49,1230,1233,83,585,PASS
222,Delete Bridges,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:42:50,100,112,697,1609,PASS
223,Delete Bridges,Delete Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:42:51,171,174,0,310,PASS
224,Delete Bridges,Delete Bridge Correctly,/g/device,PUT,200,2023-03-16 19:42:51,3377,3381,67,24,PASS
225,Delete Bridges,Delete Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:42:54,242,246,0,383,PASS
226,Delete Bridges,Delete Bridge Correctly,/g/device,DELETE,200,2023-03-16 19:42:55,1965,1969,0,5,PASS
227,Delete Bridges,Delete Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:42:56,144,148,0,310,PASS
228,Delete Bridges,Delete Bridge Correctly,/g/list/devices,GET,200,2023-03-16 19:42:57,155,159,0,310,PASS
229,Delete Bridges,Try to delete bridge - without id parameter,/g/device,DELETE,400,2023-03-16 19:42:57,88,92,0,36,PASS
230,Delete Bridges,Try to delete a bridge - with an unexpected argument,/g/device,DELETE,400,2023-03-16 19:42:57,72,76,0,24,PASS
231,Delete Cameras,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:42:58,58,62,83,586,PASS
232,Delete Cameras,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:42:58,1250,1255,697,1609,PASS
233,Delete Cameras,Delete Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:42:59,4421,4425,0,962,PASS
234,Delete Cameras,Delete Camera Correctly,/g/device,PUT,200,2023-03-16 19:43:04,1314,1317,118,24,PASS
235,Delete Cameras,Delete Camera Correctly,/g/device,DELETE,200,2023-03-16 19:43:05,2526,2529,0,5,PASS
236,Delete Cameras,Delete Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:43:08,4303,4307,0,777,PASS
237,Delete Cameras,Delete Camera Correctly,/g/list/devices,GET,200,2023-03-16 19:43:12,6862,6866,0,962,PASS
238,Delete Cameras,Try to delete camera - without id parameter,/g/device,DELETE,400,2023-03-16 19:43:19,84,88,0,36,PASS
239,Delete Cameras,Try to delete a camera - with an unexpected argument,/g/device,DELETE,400,2023-03-16 19:43:19,69,73,0,35,PASS
240,Get Device,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:43:19,749,753,83,587,PASS
241,Get Device,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:43:20,117,121,697,1608,PASS
242,Get Device,Get Camera,/g/device,GET,200,2023-03-16 19:43:20,200,209,0,8888,PASS
243,Get Device,Get Bridge,/g/device,GET,200,2023-03-16 19:43:21,191,225,0,4868,PASS
244,Get Device,Try to get device without id parameter,/g/device,GET,400,2023-03-16 19:43:21,52,56,0,36,PASS
245,Get Device,Try to get device with invalid id (7 numbers intead of 8),/g/device,GET,404,2023-03-16 19:43:21,72,74,0,9,PASS
246,Get Device,Try to get device with an unexpected argument,/g/device,GET,400,2023-03-16 19:43:21,58,62,0,38,PASS
247,Get Device,Suite Teardown,/g/aaa/logout,POST,204,2023-03-16 19:43:21,90,94,2,0,PASS
248,Cameratunnel,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:43:22,320,325,83,588,PASS
249,Cameratunnel,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:43:22,144,156,697,1609,PASS
250,Cameratunnel,Suite Setup,/g/device,GET,200,2023-03-16 19:43:22,218,227,0,8888,PASS
251,Cameratunnel,Start camera tunnel,/g/cameratunnel,PUT,200,2023-03-16 19:43:22,3698,3710,73,81,PASS
252,Cameratunnel,Open camera tunnel,/g/cameratunnel,PUT,200,2023-03-16 19:43:26,7969,7973,73,81,PASS
253,Cameratunnel,Open camera tunnel,/asppage/common/login.asp,GET,200,2023-03-16 19:43:34,59,133,0,0,PASS
254,Cameratunnel,Stop camera tunnel,/g/cameratunnel,PUT,200,2023-03-16 19:43:34,653,656,73,81,PASS
255,Cameratunnel,Stop camera tunnel,/asppage/common/login.asp,GET,200,2023-03-16 19:43:35,49,120,0,0,PASS
256,Cameratunnel,Stop camera tunnel,/g/cameratunnel,DELETE,200,2023-03-16 19:43:35,423,425,0,52,PASS
257,Cameratunnel,Try to open camera tunnel after stop,/g/cameratunnel,PUT,200,2023-03-16 19:43:36,4210,4214,73,81,PASS
258,Cameratunnel,Try to open camera tunnel after stop,/g/cameratunnel,DELETE,200,2023-03-16 19:43:40,543,546,0,52,PASS
259,Cameratunnel,Try to open camera tunnel after stop,/g/cameratunnel,GET,200,2023-03-16 19:43:40,543,42081,0,52,PASS
260,Get Preview Images,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:44:23,50,53,83,589,PASS
261,Get Preview Images,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:44:23,150,157,697,1609,PASS
262,Get Preview Images,Suite Setup,/asset/list/image,GET,200,2023-03-16 19:44:23,892,896,0,642,PASS
263,Get Preview Images,Get Image At Specified Timestamp,/asset/asset/image.jpeg,GET,200,2023-03-16 19:44:24,200,321,0,6934,PASS
264,Get Preview Images,Get Prev Preview Image,/asset/prev/image.jpeg,GET,200,2023-03-16 19:44:24,505,592,0,6202,PASS
265,Get Preview Images,Get Next Preview Image,/asset/next/image.jpeg,GET,200,2023-03-16 19:44:25,83,166,0,6208,PASS
266,Get Preview Images,Get Preview Image After Timestamp,/asset/after/image.jpeg,GET,200,2023-03-16 19:44:25,64,150,0,6208,PASS
267,Get A Layout,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:44:25,50,61,83,589,PASS
268,Get A Layout,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:44:25,134,138,697,1609,PASS
269,Get A Layout,Get layout - with valid id parameter,/g/layout/list,GET,200,2023-03-16 19:44:25,50,54,0,161,PASS
270,Get A Layout,Get layout - with valid id parameter,/g/layout,GET,200,2023-03-16 19:44:26,43,46,0,343,PASS
271,Get A Layout,Try to get layout - without id parameter,/g/layout,GET,400,2023-03-16 19:44:26,510,515,0,36,PASS
272,Get A Layout,Try to get a layout - with an unexpected argument,/g/layout,GET,400,2023-03-16 19:44:26,69,72,0,34,PASS
273,Get List Of Layouts,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:44:26,50,53,83,587,PASS
274,Get List Of Layouts,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:44:26,116,120,697,1609,PASS
275,Get List Of Layouts,Get List of Layouts - using /g/layout/list,/g/layout/list,GET,200,2023-03-16 19:44:27,82,85,0,161,PASS
276,Get List Of Layouts,Get List of Layouts - using /g/list/layouts,/g/list/layouts,GET,200,2023-03-16 19:44:27,55,58,0,161,PASS
277,Add Layouts,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:44:27,47,50,83,586,PASS
278,Add Layouts,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:44:27,233,236,697,1609,PASS
279,Add Layouts,Create a Layout Correctly using required params only,/g/layout,PUT,200,2023-03-16 19:44:27,3422,3425,101,52,PASS
280,Add Layouts,Create a Layout Correctly using required params only,/g/layout/list,GET,200,2023-03-16 19:44:31,51,54,0,182,PASS
281,Add Layouts,Try to Create a Layout - without config parameter,/g/layout,PUT,400,2023-03-16 19:44:31,50,59,52,80,PASS
282,Add Layouts,Try to Create a Layout - without config parameter,/g/layout/list,GET,200,2023-03-16 19:44:31,71,75,0,182,PASS
283,Add Layouts,Try to Create a Layout - without types parameter,/g/layout,PUT,400,2023-03-16 19:44:31,68,71,85,39,PASS
284,Add Layouts,Try to Create a Layout - without types parameter,/g/layout/list,GET,200,2023-03-16 19:44:31,66,69,0,182,PASS
285,Add Layouts,Add a Layout Correctly - add camera to layout,/g/list/devices,GET,200,2023-03-16 19:44:31,4333,4337,0,1000,PASS
286,Add Layouts,Add a Layout Correctly - add camera to layout,/g/layout,PUT,200,2023-03-16 19:44:35,612,615,215,52,PASS
287,Add Layouts,Add a Layout Correctly - add camera to layout,/g/layout,GET,200,2023-03-16 19:44:36,58,62,0,373,PASS
288,Add Layouts,Add a Layout Correctly - add camera to layout with camera name displayed,/g/list/devices,GET,200,2023-03-16 19:44:36,4375,4380,0,999,PASS
289,Add Layouts,Add a Layout Correctly - add camera to layout with camera name displayed,/g/layout,PUT,200,2023-03-16 19:44:41,139,144,214,52,PASS
290,Add Layouts,Add a Layout Correctly - add camera to layout with camera name displayed,/g/layout,GET,200,2023-03-16 19:44:41,108,111,0,371,PASS
291,Add Layouts,Add a Layout Correctly - add camera to layout with camera name not displayed,/g/list/devices,GET,200,2023-03-16 19:44:41,5231,5235,0,1000,PASS
292,Add Layouts,Add a Layout Correctly - add camera to layout with camera name not displayed,/g/layout,PUT,200,2023-03-16 19:44:46,135,139,215,52,PASS
293,Add Layouts,Add a Layout Correctly - add camera to layout with camera name not displayed,/g/layout,GET,200,2023-03-16 19:44:46,90,102,0,375,PASS
294,Add Layouts,Add a Layout Correctly - add camera to layout with camera border,/g/list/devices,GET,200,2023-03-16 19:44:46,4386,4420,0,1000,PASS
295,Add Layouts,Add a Layout Correctly - add camera to layout with camera border,/g/layout,PUT,200,2023-03-16 19:44:51,342,346,216,52,PASS
296,Add Layouts,Add a Layout Correctly - add camera to layout with camera border,/g/layout,GET,200,2023-03-16 19:44:51,63,66,0,379,PASS
297,Add Layouts,Add a Layout Correctly - add camera to layout without camera border,/g/list/devices,GET,200,2023-03-16 19:44:51,4480,4485,0,999,PASS
298,Add Layouts,Add a Layout Correctly - add camera to layout without camera border,/g/layout,PUT,200,2023-03-16 19:44:56,830,833,217,52,PASS
299,Add Layouts,Add a Layout Correctly - add camera to layout without camera border,/g/layout,GET,200,2023-03-16 19:44:57,257,260,0,378,PASS
300,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0.5,/g/list/devices,GET,200,2023-03-16 19:44:57,4570,4955,0,999,PASS
301,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0.5,/g/layout,PUT,200,2023-03-16 19:45:02,115,119,221,52,PASS
302,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0.5,/g/layout,GET,200,2023-03-16 19:45:02,58,61,0,381,PASS
303,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0.1,/g/list/devices,GET,200,2023-03-16 19:45:02,4535,4539,0,996,PASS
304,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0.1,/g/layout,PUT,200,2023-03-16 19:45:07,378,381,221,52,PASS
305,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0.1,/g/layout,GET,200,2023-03-16 19:45:07,66,69,0,382,PASS
306,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0,/g/list/devices,GET,200,2023-03-16 19:45:07,4381,4385,0,996,PASS
307,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0,/g/layout,PUT,200,2023-03-16 19:45:12,506,510,219,52,PASS
308,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0,/g/layout,GET,200,2023-03-16 19:45:12,51,783,0,375,PASS
309,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 1,/g/list/devices,GET,200,2023-03-16 19:45:13,4511,5051,0,996,PASS
310,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 1,/g/layout,PUT,200,2023-03-16 19:45:18,463,467,219,52,PASS
311,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 1,/g/layout,GET,200,2023-03-16 19:45:19,2577,2581,0,374,PASS
312,Add Layouts,Try to add a Layout with camera layout aspect ratio -1,/g/list/devices,GET,200,2023-03-16 19:45:21,4356,4360,0,996,PASS
313,Add Layouts,Try to add a Layout with camera layout aspect ratio -1,/g/layout,PUT,400,2023-03-16 19:45:26,68,72,220,114,PASS
314,Add Layouts,Try to add a Layout with camera layout aspect ratio -1,/g/layout/list,GET,200,2023-03-16 19:45:26,74,77,0,486,PASS
315,Add Layouts,Suite Teardown,/g/layout/list,GET,200,2023-03-16 19:45:26,50,54,0,486,PASS
316,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:26,93,97,0,4,PASS
317,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:26,114,118,0,4,PASS
318,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:26,85,89,0,4,PASS
319,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:26,347,351,0,4,PASS
320,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:27,140,148,0,4,PASS
321,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:27,85,89,0,4,PASS
322,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:27,91,95,0,4,PASS
323,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:27,82,85,0,4,PASS
324,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:27,104,108,0,4,PASS
325,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:27,117,120,0,4,PASS
326,Update Layout,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:45:27,60,62,83,587,PASS
327,Update Layout,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:45:27,128,131,697,1609,PASS
328,Update Layout,Suite Setup,/g/layout,PUT,200,2023-03-16 19:45:28,207,210,101,52,PASS
329,Update Layout,Update a Layout Correctly - no change,/g/layout,POST,200,2023-03-16 19:45:28,307,310,148,52,PASS
330,Update Layout,Update a Layout Correctly - no change,/g/layout/list,GET,200,2023-03-16 19:45:28,57,61,0,183,PASS
331,Update Layout,Update a Layout Correctly - update name,/g/layout,POST,200,2023-03-16 19:45:28,687,695,147,52,PASS
332,Update Layout,Update a Layout Correctly - update name,/g/layout/list,GET,200,2023-03-16 19:45:29,58,63,0,180,PASS
333,Update Layout,Update a Layout Correctly - add camera to layout,/g/list/devices,GET,200,2023-03-16 19:45:29,4567,4571,0,996,PASS
334,Update Layout,Update a Layout Correctly - add camera to layout,/g/layout,POST,200,2023-03-16 19:45:34,439,445,172,52,PASS
335,Update Layout,Update a Layout Correctly - add camera to layout,/g/layout,GET,200,2023-03-16 19:45:34,99,103,0,355,PASS
336,Update Layout,Update a Layout Correctly - add already added camera to layout,/g/list/devices,GET,200,2023-03-16 19:45:34,4457,4462,0,996,PASS
337,Update Layout,Update a Layout Correctly - add already added camera to layout,/g/layout,POST,200,2023-03-16 19:45:39,605,610,172,52,PASS
338,Update Layout,Update a Layout Correctly - add already added camera to layout,/g/layout,GET,200,2023-03-16 19:45:40,59,62,0,355,PASS
339,Update Layout,Try to Update a Layout with shares data,/g/user/list,GET,200,2023-03-16 19:45:40,918,921,0,183,PASS
340,Update Layout,Try to Update a Layout with shares data,/g/layout,POST,400,2023-03-16 19:45:41,106,110,183,135,PASS
341,Update Layout,Try to Update a Layout with shares data,/g/layout/list,GET,200,2023-03-16 19:45:41,56,58,0,180,PASS
342,Update Layout,Try to Update a Layout without pane data,/g/layout,POST,400,2023-03-16 19:45:41,82,85,134,98,PASS
343,Update Layout,Try to Update a Layout without pane data,/g/layout/list,GET,200,2023-03-16 19:45:41,55,58,0,180,PASS
344,Update Layout,Suite Teardown,/g/layout/list,GET,200,2023-03-16 19:45:41,67,71,0,180,PASS
345,Update Layout,Suite Teardown,/g/layout,DELETE,200,2023-03-16 19:45:41,384,387,0,4,PASS
346,Delete Layouts,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:45:42,47,51,83,586,PASS
347,Delete Layouts,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:45:42,153,156,697,1609,PASS
348,Delete Layouts,Delete layout - with valid id parameter,/g/layout,PUT,200,2023-03-16 19:45:42,755,759,101,52,PASS
349,Delete Layouts,Delete layout - with valid id parameter,/g/layout,DELETE,200,2023-03-16 19:45:43,909,913,0,4,PASS
350,Delete Layouts,Delete layout - with valid id parameter,/g/layout/list,GET,200,2023-03-16 19:45:43,52,55,0,161,PASS
351,Delete Layouts,Try to delete layout - without id parameter,/g/layout,DELETE,400,2023-03-16 19:45:44,59,62,0,36,PASS
352,Delete Layouts,Try to delete a layout - with an unexpected argument,/g/layout,DELETE,400,2023-03-16 19:45:44,1178,1181,0,33,PASS
353,Delete Layouts,Suite Teardown,/g/layout/list,GET,200,2023-03-16 19:45:46,157,159,0,161,PASS
354,Get List Of Managed Switches,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:45:46,63,65,83,589,PASS
355,Get List Of Managed Switches,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:45:46,2563,2567,697,1610,PASS
356,Get List Of Managed Switches,Get List Of Managed Switches,/g/managed_switch/list,GET,200,2023-03-16 19:45:49,69,72,0,278,PASS
357,Get List Of Managed Switches,Get List Of Managed Switches - detailed,/g/managed_switch/list,GET,200,2023-03-16 19:45:49,83,86,0,510,PASS
358,Get List Of Managed Switches,Suite Teardown,/g/aaa/logout,POST,204,2023-03-16 19:45:49,140,143,2,0,PASS
359,Get Bandwidth Metrics,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:45:49,68,71,83,587,PASS
360,Get Bandwidth Metrics,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:45:49,163,167,697,1610,PASS
361,Get Bandwidth Metrics,Get bridge bandwidth - without id param,/g/metric/bridgebandwidth,GET,400,2023-03-16 19:45:50,132,134,0,36,PASS
362,Get Bandwidth Metrics,Get bridge bandwidth - with id param,/g/metric/bridgebandwidth,GET,200,2023-03-16 19:45:50,5222,5230,0,10592,PASS
363,Get Bandwidth Metrics,Get camera bandwidth - without id param,/g/metric/camerabandwidth,GET,400,2023-03-16 19:45:56,46,48,0,36,PASS
364,Get Bandwidth Metrics,Get camera bandwidth - with id param,/g/metric/camerabandwidth,GET,200,2023-03-16 19:45:56,30461,30466,0,8822,PASS
365,Get Bandwidth Metrics,Suite Teardown,/g/aaa/logout,POST,204,2023-03-16 19:46:27,88,91,2,0,PASS
366,Get Notifications,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:46:27,327,330,83,587,PASS
367,Get Notifications,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:46:27,118,122,697,1608,PASS
368,Get Notifications,Get notifications,/g/uinotification,GET,200,2023-03-16 19:46:27,124,128,0,1181,PASS
369,Unauthenticated Endpoint Hits,Try to get user with invalid cookie,/g/user,GET,401,2023-03-16 19:46:28,37,40,0,24,PASS
370,Unauthenticated Endpoint Hits,Try to get user with invalid A param,/g/user,GET,401,2023-03-16 19:46:28,30,40,0,24,PASS
371,Unauthenticated Endpoint Hits,Try to change password with invalid cookie,/g/aaa/change_password,POST,401,2023-03-16 19:46:28,40,43,2,24,PASS
372,Unauthenticated Endpoint Hits,Try to change password with invalid A param,/g/aaa/change_password,POST,401,2023-03-16 19:46:28,20,27,24,24,PASS
373,Unauthenticated Endpoint Hits,Try to create layout with invalid cookie,/g/layout,PUT,401,2023-03-16 19:46:28,52,55,2,24,PASS
374,Unauthenticated Endpoint Hits,Try to create layout with invalid A param,/g/layout,PUT,401,2023-03-16 19:46:28,39,41,24,24,PASS
375,Unauthenticated Endpoint Hits,Try to get layout with invalid cookie,/g/layout,GET,401,2023-03-16 19:46:28,30,33,0,24,PASS
376,Unauthenticated Endpoint Hits,Try to get layout with invalid A param,/g/layout,GET,401,2023-03-16 19:46:28,21,24,0,24,PASS
377,Unauthenticated Endpoint Hits,Try to get layout list with invalid cookie - using /g/layout/list,/g/layout/list,GET,401,2023-03-16 19:46:28,24,27,0,24,PASS
378,Unauthenticated Endpoint Hits,Try to get layout list with invalid A param - using /g/layout/list,/g/layout/list,GET,401,2023-03-16 19:46:28,31,34,0,24,PASS
379,Unauthenticated Endpoint Hits,Try to get layout list with invalid cookie - using /g/list/layouts,/g/list/layouts,GET,401,2023-03-16 19:46:28,21,24,0,24,PASS
380,Unauthenticated Endpoint Hits,Try to get layout list with invalid A param - using /g/list/layouts,/g/list/layouts,GET,401,2023-03-16 19:46:28,21,24,0,24,PASS
381,Get A User,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-16 19:46:29,34,37,82,585,PASS
382,Get A User,Suite Setup,/g/aaa/authorize,POST,200,2023-03-16 19:46:29,785,788,697,2072,PASS
383,Get A User,Get user - current user - without id parameter,/g/user,GET,200,2023-03-16 19:46:29,103,107,0,2065,PASS
